"",136.000
35003.9375,1.3600E+02
35003.9410,1.3600E+02
35003.9444,1.3600E+02
35003.9479,1.3600E+02
35003.9514,1.3600E+02
35003.9549,1.3600E+02
35003.9583,1.3600E+02
35003.9618,1.3600E+02
35003.9653,1.3600E+02
35003.9687,1.3600E+02
35003.9722,1.3600E+02
35003.9757,1.3600E+02
35003.9792,1.3600E+02
35003.9826,1.3600E+02
35003.9861,1.3600E+02
35003.9896,1.3600E+02
35003.9931,1.3600E+02
35003.9965,1.3600E+02
35004.0000,1.3600E+02
35004.0035,1.3600E+02
35004.0069,1.3600E+02
35004.0104,1.3600E+02
35004.0139,1.3600E+02
35004.0174,1.3600E+02
35004.0208,1.3600E+02
35004.0243,1.3600E+02
35004.0278,1.3600E+02
35004.0312,1.3600E+02
35004.0347,1.3600E+02
35004.0382,1.3600E+02
35004.0417,1.3600E+02
35004.0451,1.3600E+02
35004.0486,1.3600E+02
35004.0521,1.3600E+02
35004.0556,1.3600E+02
35004.0590,1.3600E+02
35004.0625,1.3600E+02
35004.0660,1.3600E+02
35004.0694,1.3600E+02
35004.0729,1.3600E+02
35004.0764,1.3600E+02
35004.0799,1.3600E+02
35004.0833,1.3600E+02
35004.0868,1.3600E+02
35004.0903,1.3600E+02
35004.0937,1.3600E+02
35004.0972,1.3600E+02
35004.1007,1.3600E+02
35004.1042,1.3600E+02
35004.1076,1.3600E+02
35004.1111,1.3600E+02
35004.1146,1.3600E+02
35004.1181,1.3600E+02
35004.1215,1.3600E+02
35004.1250,1.3600E+02
35004.1285,1.3600E+02
35004.1319,1.3600E+02
35004.1354,1.3600E+02
35004.1389,1.3600E+02
35004.1424,1.3600E+02
35004.1458,1.3600E+02
35004.1493,1.3600E+02
35004.1528,1.3600E+02
35004.1562,1.3600E+02
35004.1597,1.3600E+02
35004.1632,1.3600E+02
35004.1667,1.3600E+02
35004.1701,1.3600E+02
35004.1736,1.3600E+02
35004.1771,1.3600E+02
35004.1806,1.3600E+02
35004.1840,1.3600E+02
35004.1875,1.3600E+02
35004.1910,1.3600E+02
35004.1944,1.3600E+02
35004.1979,1.3600E+02
35004.2014,1.3600E+02
35004.2049,1.3600E+02
35004.2083,1.3600E+02
35004.2118,1.3600E+02
35004.2153,1.3600E+02
35004.2187,1.3600E+02
35004.2222,1.3600E+02
35004.2257,1.3600E+02
35004.2292,1.3600E+02
35004.2326,1.3600E+02
35004.2361,1.3600E+02
35004.2396,1.3600E+02
35004.2431,1.3600E+02
35004.2465,1.3600E+02
35004.2500,1.3600E+02
35004.2535,1.3600E+02
35004.2569,1.3600E+02
35004.2604,1.3600E+02
35004.2639,1.3600E+02
35004.2674,1.3600E+02
35004.2708,1.3600E+02
35004.2743,1.3600E+02
35004.2778,1.3600E+02
35004.2812,1.3600E+02
35004.2847,1.3600E+02
35004.2882,1.3600E+02
35004.2917,1.3600E+02
35004.2951,1.3600E+02
35004.2986,1.3600E+02
35004.3021,1.3600E+02
35004.3056,1.3600E+02
35004.3090,1.3600E+02
35004.3125,1.3600E+02
35004.3160,1.3600E+02
35004.3194,1.3600E+02
35004.3229,1.3600E+02
35004.3264,1.3600E+02
35004.3299,1.3600E+02
35004.3333,1.3600E+02
35004.3368,1.3600E+02
35004.3403,1.3600E+02
35004.3437,1.3600E+02
35004.3472,1.3600E+02
35004.3507,1.3600E+02
35004.3542,1.3600E+02
35004.3576,1.3600E+02
35004.3611,1.3600E+02
35004.3646,1.3600E+02
35004.3681,1.3600E+02
35004.3715,1.3600E+02
35004.3750,1.3600E+02
35004.3785,1.3600E+02
35004.3819,1.3600E+02
35004.3854,1.3600E+02
35004.3889,1.3600E+02
35004.3924,1.3600E+02
35004.3958,1.3600E+02
35004.3993,1.3600E+02
35004.4028,1.3600E+02
35004.4062,1.3600E+02
35004.4097,1.3600E+02
35004.4132,1.3600E+02
35004.4167,1.3600E+02
35004.4201,1.3600E+02
35004.4236,1.3600E+02
35004.4271,1.3600E+02
35004.4306,1.3600E+02
35004.4340,1.3600E+02
35004.4375,1.3600E+02
35004.4410,1.3600E+02
35004.4444,1.3600E+02
35004.4479,1.3600E+02
35004.4514,1.3600E+02
35004.4549,1.3600E+02
35004.4583,1.3600E+02
35004.4618,1.3600E+02
