t	u (m/s)	v (m/s)	Tair (°C)	Fsol (W/m2)	vap (mbar)	cloud coverage
17104.204798	-0.367662	0.154969	8.000000	0.000000	9.700000	0.880720
17104.246466	-0.569407	0.387975	8.049112	0.000000	9.650888	0.886970
17104.288134	-1.682120	-0.977280	7.849135	3.965381	9.400000	0.893220
17104.329803	-0.913913	-0.936916	7.849157	26.474700	9.349157	0.899470
17104.371471	0.525875	-0.139939	8.200000	49.934305	9.250821	0.905721
17104.413139	-0.516418	-0.215428	8.650799	86.984019	9.603196	0.911971
17104.454807	-0.289843	0.338068	8.900000	100.430079	9.601554	0.918221
17104.496475	-1.548797	-0.570338	9.400000	105.552833	9.850755	0.924471
17104.538144	-1.461445	-0.076029	9.750733	131.653848	9.750733	0.930722
17104.579812	-0.603557	-0.727452	9.652131	147.379221	9.552131	0.936972
17104.621480	-2.430714	-0.584489	9.700000	161.782211	9.700000	0.943222
17104.663148	-1.455614	-0.690556	8.051999	7.546632	9.400000	0.949472
17104.704816	-0.748458	0.035177	7.351932	0.000000	9.500000	0.955722
17104.746485	0.418161	0.847598	6.803731	0.000000	9.201244	0.961973
17104.788153	0.195566	0.824855	5.900000	0.000000	8.849400	0.968223
17104.829821	0.076300	0.745464	5.205776	0.000000	8.451733	0.974473
17104.871489	0.294899	0.959080	4.898889	0.000000	8.349445	0.980723
17104.913157	0.394296	0.571650	4.650533	0.000000	8.200000	0.986974
17104.954826	0.401176	0.300325	4.650511	0.000000	8.200000	0.993224
17104.996494	0.320449	0.132638	5.949511	0.000000	8.899022	0.999474
17105.038162	-0.283203	0.266516	6.699066	0.000000	9.400000	0.984354
17105.079830	-0.299701	0.059526	7.000000	0.000000	9.550445	0.967270
17105.121498	-0.567581	0.226515	7.150423	0.000000	9.549577	0.950186
17105.163167	0.205937	0.139768	6.900801	0.000000	9.200000	0.933102
17105.204835	0.492673	-0.933051	6.849622	0.000000	9.149622	0.916018
17105.246503	0.299135	-1.326008	6.600000	0.000000	9.000000	0.898934
17105.288171	0.428348	-0.842137	6.750334	2.993320	9.200668	0.881850
17105.329839	0.138336	-1.046801	6.949688	18.484407	9.349688	0.864766
17105.371508	0.260464	-1.221739	7.199421	37.485514	9.349710	0.847682
17105.413176	0.414328	-0.484565	7.399465	41.973242	9.200000	0.830598
17105.454844	-0.900042	-0.866441	7.499509	51.980365	9.199509	0.813514
17105.496512	-0.563571	-0.704072	7.700000	61.515630	9.150223	0.796430
17105.538180	-0.156591	-0.734042	7.750603	45.979886	9.200402	0.779346
17105.579849	-0.248435	-0.662965	7.950179	40.003580	9.250179	0.762262
17105.621517	-0.597077	0.023183	8.049843	18.006274	9.349843	0.745178
17105.663185	-0.013785	-1.097398	7.900000	0.000000	9.150135	0.728094
17105.704853	0.038067	-0.942676	7.800000	0.000000	9.200000	0.711010
17105.746521	-0.640206	-0.127109	7.649910	0.000000	9.100000	0.693926
17105.788190	-0.000487	1.361452	7.600000	0.000000	9.150068	0.676842
17105.829858	0.298890	0.627144	7.550046	0.000000	9.100000	0.659758
17105.871526	0.620333	1.258051	7.300000	0.000000	9.050024	0.642674
17105.913194	1.388919	2.078661	7.100004	0.000000	8.950002	0.625590
17105.954863	1.233329	1.299658	6.800000	0.000000	8.900000	0.608506
17105.996531	0.089022	0.066489	6.900000	0.000000	9.049958	0.591422
17106.038199	0.109366	0.285312	6.900000	0.000000	8.849935	0.601842
17106.079867	0.503706	0.927510	6.799827	0.000000	8.800000	0.614759
17106.121535	0.417822	-0.153102	6.549891	0.000000	8.800000	0.627676
17106.163204	0.594275	0.142457	6.000000	0.000000	8.500000	0.640593
17106.204872	0.336754	-0.086517	6.100000	0.000000	8.600000	0.653510
17106.246540	0.804444	0.042307	5.750175	0.000000	8.400000	0.666427
17106.288208	0.928685	1.176404	5.749803	5.011847	8.499605	0.679345
17106.329876	-0.997653	0.085869	5.549780	41.021960	8.300000	0.692262
17106.371545	0.520464	-1.465617	5.499033	91.004835	8.200000	0.705179
17106.413213	0.856318	-0.853247	5.898944	162.973611	8.349208	0.718096
17106.454881	-0.910260	-0.508249	6.351430	228.022882	8.400572	0.731013
17106.496549	-1.475987	0.437726	7.001233	265.252703	8.850308	0.743930
17106.538217	-1.643295	0.464531	8.700000	403.947149	9.450330	0.756847
17106.579886	-1.498434	0.024179	9.499295	295.433032	9.599295	0.769765
17106.621554	-1.242963	0.404133	8.549625	148.428825	9.500000	0.782682
17106.663222	-1.149633	0.324101	7.700000	10.968260	9.350397	0.795599
17106.704890	-0.924126	0.258553	6.200000	0.000000	8.900000	0.808516
17106.746558	0.282730	0.541776	6.000882	0.000000	8.900000	0.821433
17106.788227	-0.143662	0.794472	5.551390	0.000000	8.750463	0.834350
17106.829895	0.063886	0.594745	5.148544	0.000000	8.499029	0.847267
17106.871563	-0.149072	0.933176	5.098985	0.000000	8.398985	0.860185
17106.913231	-0.142309	0.270393	4.801059	0.000000	8.300000	0.873102
17106.954899	0.001157	1.001225	4.050552	0.000000	7.900000	0.886019
17106.996568	-0.725266	1.020038	4.654017	0.000000	8.151722	0.898936
17107.038236	0.402265	1.286285	3.943443	0.000000	7.896424	0.897323
17107.079904	0.491999	0.490092	4.149382	0.000000	8.000000	0.894407
17107.121572	-0.252780	0.764867	3.902561	0.000000	7.801281	0.891490
17107.163240	-0.520061	1.304200	3.448013	0.000000	7.598675	0.888573
17107.204909	-0.705511	0.569639	4.752054	0.000000	8.201369	0.885656
17107.246577	-0.544341	0.364192	5.800000	0.000000	8.800000	0.882740
17107.288245	0.221840	0.187168	6.350729	0.000000	9.050729	0.879823
17107.329913	0.207682	0.514377	7.201502	41.492489	9.500000	0.876906
17107.371581	-1.349096	-0.036330	7.947680	48.569588	9.749227	0.873989
17107.413250	0.613960	1.424939	8.603181	162.620373	10.000000	0.871073
17107.454918	2.132643	2.193912	11.000000	507.066728	10.501635	0.868156
17107.496586	0.845923	1.416903	11.050840	281.508396	10.250840	0.865239
17107.538254	0.647141	0.883985	11.600000	159.068943	10.598276	0.862322
17107.579922	0.209635	-0.013226	11.850884	63.982321	10.398232	0.859405
17107.621591	0.051661	0.187456	11.849094	52.327846	10.850906	0.856489
17107.663259	0.781286	-1.623761	11.498144	0.981436	10.549072	0.853572
17107.704927	0.092385	3.528050	10.598099	0.000000	9.800000	0.850655
17107.746595	-3.422153	0.401597	9.949027	0.000000	9.649027	0.847738
17107.788264	0.934343	3.316236	9.049005	0.000000	9.400000	0.844822
17107.829932	1.745372	-0.079362	7.797966	0.000000	9.704067	0.841905
17107.871600	2.081665	0.216502	7.200000	0.000000	9.395844	0.838988
17107.913268	1.517406	0.138207	6.548939	0.000000	8.604244	0.836071
17107.954936	-0.457012	-0.723432	5.951083	0.000000	8.502166	0.833154
17107.996605	1.435322	0.596477	5.848895	0.000000	8.551105	0.830238
17108.038273	2.077275	1.636597	5.951128	0.000000	8.651128	0.808950
17108.079941	2.243463	1.378514	5.853449	0.000000	8.248850	0.786032
17108.121609	1.369752	1.237903	6.153515	0.000000	8.095313	0.763115
17108.163277	0.864505	0.864505	5.900000	0.000000	8.102388	0.740197
17108.204946	1.359585	1.255985	5.751216	0.000000	8.097568	0.717280
17108.246614	1.034638	0.950826	5.800000	0.000000	8.000000	0.694362
17108.288282	0.576049	0.407967	5.848740	11.000000	8.148740	0.671445
17108.329950	-2.104432	0.033818	6.551283	34.179553	7.846152	0.648527
17108.371618	-0.963408	0.087725	6.848695	102.565233	7.892172	0.625610
17108.413287	0.499710	-0.682791	7.356634	191.106145	7.848673	0.602692
17108.454955	-0.478122	0.446080	7.800000	168.485625	7.551349	0.579775
17108.496623	-0.593077	-1.030654	8.505484	202.658129	7.654113	0.556857
17108.538291	-0.704393	0.631452	8.900000	207.080458	7.448607	0.533940
17108.579959	0.147048	1.360263	9.251415	198.622772	7.100000	0.511022
17108.621628	0.324174	1.161135	9.045687	100.252482	7.002875	0.488105
17108.663296	0.453412	0.894939	7.448540	8.824839	7.651460	0.465187
17108.704964	1.161078	-0.559345	6.300000	0.000000	7.745555	0.442270
17108.746632	1.347509	1.753248	6.009024	0.000000	7.348496	0.419352
17108.788300	0.614376	0.789013	4.657631	0.000000	7.251526	0.396435
17108.829969	1.553771	1.474473	4.345355	0.000000	6.851548	0.373517
17108.871637	0.110414	0.838677	3.751570	0.000000	6.748430	0.350600
17108.913305	0.851255	0.608765	2.693630	0.000000	6.648407	0.327682
17108.954973	0.251523	-0.011679	2.348385	0.000000	6.700000	0.304765
17108.996641	-0.288146	-0.062515	2.154911	0.000000	6.600000	0.281847
17109.038310	0.307539	0.569444	1.300000	0.000000	6.351659	0.305284
17109.079978	0.433306	0.776125	1.448319	0.000000	6.400000	0.332785
17109.121646	0.031557	0.106536	1.248297	0.000000	6.351703	0.360286
17109.163314	0.386416	0.043786	0.651725	0.000000	6.200000	0.387787
17109.204982	-0.564307	0.161739	0.900000	0.000000	6.200000	0.415288
17109.246651	0.400480	0.554044	0.589382	0.000000	6.144691	0.442789
17109.288319	-0.236986	0.073117	0.948208	5.589592	6.251792	0.470290
17109.329987	0.087851	0.300012	3.166326	175.316295	7.059070	0.497791
17109.371655	-0.518745	-0.461689	4.900000	304.036723	7.251836	0.525292
17109.413323	-0.734074	-0.163513	7.200000	419.518583	7.900000	0.552794
17109.454992	0.340764	-0.944592	8.300000	490.706846	8.003761	0.580295
17109.496660	1.239901	0.195925	9.459513	462.657538	7.951903	0.607796
17109.538328	0.877944	1.210951	10.244226	383.000000	7.144226	0.635297
17109.579996	-2.177391	-0.356250	9.992213	162.480531	8.600000	0.662798
17109.621665	-1.669057	-0.787667	9.648031	69.968371	8.096062	0.690299
17109.663333	-0.604789	-0.590937	8.892035	10.761063	8.200000	0.717800
17109.705001	-0.001064	0.504473	7.127854	0.000000	8.552013	0.745301
17109.746669	-0.867291	0.264528	6.960177	0.000000	8.700000	0.772802
17109.788337	1.633589	0.032741	8.079424	0.000000	8.456173	0.800303
17109.830006	-0.894228	-0.447612	7.647920	0.000000	8.747920	0.827804
17109.871674	-0.014944	0.686108	7.304204	0.000000	8.947898	0.855305
17109.913342	0.929886	0.203269	8.047876	0.000000	8.747876	0.882806
17109.955010	0.394241	0.766704	7.643562	0.000000	9.052146	0.910307
17109.996678	-0.829027	-0.333902	7.891327	0.000000	9.104337	0.937808
17110.038347	0.755507	-0.937552	7.708762	0.000000	9.400000	0.942301
17110.080015	-0.282140	-0.092613	7.052213	0.000000	9.104425	0.944801
17110.121683	-0.573196	0.819418	7.243296	0.000000	9.204469	0.947301
17110.163351	0.424328	-0.414002	7.404514	0.000000	9.752257	0.949801
17110.205019	-0.676212	0.847135	7.600000	0.000000	9.852279	0.952301
17110.246688	-0.131332	-0.275891	7.552301	0.000000	10.047699	0.954801
17110.288356	-0.841875	0.338276	7.752323	2.569699	10.100000	0.957301
17110.330024	-0.702939	0.090788	8.909382	106.765455	10.447655	0.959801
17110.371692	0.753006	-0.259137	8.952368	76.284111	10.752368	0.962302
17110.413360	0.803306	1.932245	9.852390	115.479793	11.200000	0.964802
17110.455029	-0.413416	0.416964	10.709648	139.385901	11.752412	0.967302
17110.496697	1.344501	1.647402	12.352434	309.798228	12.104868	0.969802
17110.538365	0.641258	0.937364	11.852456	151.212290	11.900000	0.972302
17110.580033	0.110530	-1.428109	11.690087	37.029120	12.000000	0.974802
17110.621701	0.575481	0.549699	10.600000	18.575014	12.152500	0.977302
17110.663370	1.366637	-1.515429	10.600000	0.000000	11.942432	0.979802
17110.705038	-2.643981	0.675198	10.500000	0.000000	12.200000	0.982302
17110.746706	0.928522	-1.693802	10.247433	0.000000	12.000000	0.984802
17110.788374	0.581633	-1.628435	9.947411	0.000000	11.600000	0.987302
17110.830042	0.568061	-3.463884	9.442166	0.000000	11.342166	0.989803
17110.871711	1.244422	-1.424901	8.694733	0.000000	10.600000	0.992303
17110.913379	0.065739	-2.651351	8.300000	0.000000	10.452655	0.994803
17110.955047	0.440013	-0.962744	8.100000	0.000000	10.247322	0.997303
17110.996715	0.067418	2.574592	8.000000	0.000000	10.300000	0.999803
17111.038383	0.980865	-0.070091	8.000000	0.000000	10.252722	0.998848
17111.080052	2.610974	-1.280602	7.247256	0.000000	9.394512	0.997598
17111.121720	2.875535	-0.694761	5.541701	0.000000	8.094468	0.996348
17111.163388	1.497607	-2.861675	4.747212	0.000000	7.894423	0.995098
17111.205056	1.261460	-1.976660	4.147190	0.000000	7.552810	0.993848
17111.246724	0.411223	-1.537677	4.047167	0.000000	7.447167	0.992598
17111.288393	1.286326	-1.322427	3.047145	0.000000	6.900000	0.991348
17111.330061	0.730932	-1.183231	2.652877	18.873999	6.805754	0.990098
17111.371729	-0.107389	-1.841678	3.305798	34.942019	7.147101	0.988848
17111.413397	-1.243961	-0.540092	3.600000	54.288725	7.147079	0.987598
17111.455066	-1.097159	-1.107330	3.947057	97.881897	7.194113	0.986348
17111.496734	-0.795695	-0.698594	4.352965	99.042775	7.247035	0.985098
17111.538402	-0.975789	-0.157267	4.141037	87.007898	6.894025	0.983848
17111.580070	-1.997459	-0.611610	4.700000	69.458240	7.500000	0.982598
17111.621738	-1.293774	-1.165866	4.600000	36.242554	7.153032	0.981348
17111.663407	-1.101317	-0.462383	3.887784	4.225134	7.300000	0.980098
17111.705075	0.282327	0.711407	3.406152	0.000000	7.346924	0.978848
17111.746743	1.181983	0.974962	2.640705	0.000000	7.046902	0.977598
17111.788411	0.756172	0.119795	2.765603	0.000000	7.053121	0.976348
17111.830079	0.606619	-1.371865	3.500000	0.000000	7.253143	0.975098
17111.871748	0.743648	-1.173862	3.446835	0.000000	7.400000	0.973848
17111.913416	0.092817	0.398303	2.793626	0.000000	7.100000	0.972598
17111.955084	-0.371588	0.251196	2.353209	0.000000	6.800000	0.971347
17111.996752	0.168846	0.096434	2.187075	0.000000	6.846769	0.970097
17112.038420	0.801527	-0.080467	2.700000	0.000000	7.059760	0.961932
17112.080089	-2.559198	0.543768	2.846724	0.000000	6.993449	0.953181
17112.121757	0.842124	2.229184	2.406595	0.000000	6.700000	0.944431
17112.163425	0.403582	-1.805431	2.546680	0.000000	6.740041	0.935681
17112.205093	-2.398863	1.045307	2.746658	0.000000	6.646658	0.926930
17112.246761	0.724171	-0.352841	2.446636	0.000000	6.700000	0.918180
17112.288430	-0.169627	-0.178492	2.106772	18.474073	6.606772	0.909430
17112.330098	-0.181673	-0.283610	2.606817	62.943089	6.700000	0.900679
17112.371766	-0.664444	-0.149721	3.960292	132.592619	6.372556	0.891929
17112.413434	1.311254	0.516990	4.560358	181.345267	6.306905	0.883179
17112.455102	2.143936	0.695290	4.653475	143.154383	6.113899	0.874428
17112.496771	-3.613146	-1.556250	4.146503	225.003691	6.346503	0.865678
17112.538439	1.856905	0.063036	4.478885	224.860675	5.792962	0.856928
17112.580107	1.428821	-1.234140	4.253541	93.716700	5.753541	0.848178
17112.621775	0.349370	-0.873185	3.839310	38.714929	6.246437	0.839427
17112.663443	0.781861	-0.227743	3.185658	1.392434	6.053586	0.830677
17112.705112	0.788402	0.165356	2.000000	0.000000	6.300000	0.821927
17112.746780	0.397577	-0.594741	2.000000	0.000000	6.046370	0.813176
17112.788448	0.061642	0.092444	1.739044	0.000000	6.053652	0.804426
17112.830116	0.030872	-0.041188	1.200000	0.000000	6.000000	0.795676
17112.871784	0.690577	0.650272	0.653696	0.000000	5.900000	0.786925
17112.913453	0.194531	0.291346	-0.129747	0.000000	5.638845	0.778175
17112.955121	0.240668	0.151521	-0.500000	0.000000	5.600000	0.769425
17112.996789	0.169610	-0.299379	-0.507525	0.000000	5.553763	0.760674
17113.038457	-0.636960	-0.759954	-1.384861	0.000000	5.253785	0.765769
17113.080125	0.439554	0.602466	-1.246193	0.000000	5.300000	0.772019
17113.121794	0.555890	1.064480	-1.507658	0.000000	5.246171	0.778269
17113.163462	0.575969	0.685421	-1.669256	0.000000	5.100000	0.784519
17113.205130	0.733920	0.873562	-1.961620	0.000000	4.900000	0.790770
17113.246798	0.380410	0.658890	-2.046104	0.000000	5.046104	0.797020
17113.288467	0.329691	0.267967	-2.161753	12.401070	4.946082	0.803270
17113.330135	0.809963	1.297583	-0.438180	174.945562	5.200000	0.809520
17113.371803	1.105778	0.836061	1.492076	295.222661	5.500000	0.815770
17113.413471	0.495254	0.362632	2.246016	211.123491	5.300000	0.822021
17113.455139	0.692027	1.046302	2.962019	210.282008	5.345994	0.828271
17113.496808	0.675029	1.744264	3.500000	212.042665	6.000000	0.834521
17113.538476	-1.103752	0.510781	3.245949	40.918989	6.054051	0.840771
17113.580144	0.317397	0.281254	3.100000	27.785090	5.745927	0.847022
17113.621812	0.067319	-0.434713	3.100000	37.081897	5.745905	0.853272
17113.663480	0.378787	0.340225	2.600000	0.000000	6.000000	0.859522
17113.705149	-0.170009	0.094369	2.054139	0.000000	6.345861	0.865772
17113.746817	-0.502493	0.347790	2.045839	0.000000	6.545839	0.872023
17113.788485	0.179699	1.331666	2.200000	0.000000	6.400000	0.878273
17113.830153	-0.621810	0.309200	1.683178	0.000000	6.400000	0.884523
17113.871821	-0.507237	0.214838	1.191545	0.000000	6.400000	0.890773
17113.913490	0.055363	0.487422	1.300000	0.000000	6.400000	0.897023
17113.955158	-0.123038	0.432012	0.762816	0.000000	6.154272	0.903274
17113.996826	0.607882	0.700958	0.691412	0.000000	6.000000	0.909524
17114.038494	0.403150	0.657881	-0.017265	0.000000	5.791367	0.911925
17114.080162	0.734425	0.539380	-0.445662	0.000000	5.600000	0.914008
17114.121831	0.237792	0.567593	-0.191279	0.000000	5.654361	0.916092
17114.163499	-0.164863	0.417975	0.154383	0.000000	5.900000	0.918175
17114.205167	-0.015016	0.550456	0.617619	0.000000	5.900000	0.920258
17114.246835	0.148591	0.394145	0.500000	0.000000	5.954427	0.922342
17114.288503	0.126710	0.574770	0.717797	6.355933	6.000000	0.924425
17114.330172	-0.293303	0.085658	1.863414	80.081270	5.991057	0.926509
17114.371840	0.100239	-0.615323	3.063480	176.550655	6.008987	0.928592
17114.413508	-0.324476	-0.645025	3.709031	118.551725	5.554516	0.930675
17114.455176	-0.015937	-1.116086	4.154538	167.089057	5.400000	0.932759
17114.496844	1.360607	-0.252174	5.245440	341.985717	5.145440	0.934842
17114.538513	1.201076	0.842938	5.818328	197.737147	5.463746	0.936926
17114.580181	0.886028	-1.357189	5.254604	72.993541	6.000000	0.939009
17114.621849	1.108150	-0.458709	4.990747	19.268684	6.100000	0.941092
17114.663517	-0.215377	-0.547332	3.736055	0.000000	6.618594	0.943176
17114.705185	0.464027	1.763698	3.609341	0.000000	7.100000	0.945259
17114.746854	-0.740225	-2.099888	3.864078	0.000000	7.300000	0.947343
17114.788522	-1.589812	8.697636	7.481140	0.000000	6.654715	0.949426
17114.830190	-0.702874	9.792942	7.481052	0.000000	6.709474	0.951510
17114.871858	2.922766	9.624146	7.080963	0.000000	6.709518	0.953593
17114.913526	1.542188	7.279733	7.228688	0.000000	6.290437	0.955676
17114.955195	0.608755	7.991890	7.319214	0.000000	6.035590	0.957760
17114.996863	2.003367	4.847614	6.771046	0.000000	5.945174	0.959843
17115.038531	0.661050	6.554546	7.645152	0.000000	5.345152	0.961541
17115.080199	2.073406	3.827262	8.064610	0.000000	5.354870	0.963208
17115.121868	0.311424	2.876456	7.035324	0.000000	6.309784	0.964875
17115.163536	0.796219	3.440042	7.745086	0.000000	6.209828	0.966541
