time [d]	InflowT [°C]
39981.70833	17.0052
39981.75000	16.9396
39981.79167	16.8773
39981.83333	16.8652
39981.87500	16.7383
39981.91667	16.6288
39981.95833	16.5147
39982.00000	16.3947
39982.04167	16.4066
39982.08333	16.6596
39982.12500	17.0423
39982.16667	16.4067
39982.20833	16.1063
39982.25000	15.8492
39982.29167	15.8372
39982.33333	16.2729
39982.37500	16.5810
39982.41667	16.7245
39982.45833	16.3296
39982.50000	16.3053
39982.54167	16.7849
39982.58333	17.2398
39982.62500	17.6858
39982.66667	17.8029
39982.70833	17.7027
39982.75000	17.5764
39982.79167	17.3700
39982.83333	17.1072
39982.87500	16.9385
39982.91667	16.8621
39982.95833	16.8292
39983.00000	16.9145
39983.04167	17.0012
39983.08333	17.1321
39983.12500	17.5306
39983.16667	17.9725
39983.20833	18.3567
39983.25000	17.6790
39983.29167	16.7462
39983.33333	16.3439
39983.37500	17.2751
39983.41667	17.8944
39983.45833	17.4284
39983.50000	17.0123
39983.54167	17.6747
39983.58333	17.6174
39983.62500	17.5283
39983.66667	17.4639
39983.70833	17.4176
39983.75000	17.3348
39983.79167	17.1686
39983.83333	17.0502
39983.87500	16.9737
39983.91667	16.9354
39983.95833	17.0193
39984.00000	16.9609
39984.04167	16.9332
39984.08333	17.0048
39984.12500	17.2304
39984.16667	17.4914
39984.20833	17.7009
39984.25000	17.9070
39984.29167	18.0750
39984.33333	18.1949
39984.37500	17.6537
39984.41667	17.4551
39984.45833	16.9233
39984.50000	16.9651
39984.54167	17.2417
39984.58333	17.1819
39984.62500	17.2879
39984.66667	17.1941
39984.70833	16.8259
39984.75000	16.4562
39984.79167	16.0572
39984.83333	15.7582
39984.87500	15.5308
39984.91667	15.3187
39984.95833	15.2394
39985.00000	15.2123
39985.04167	15.1230
39985.08333	15.2268
39985.12500	15.3914
39985.16667	15.1990
39985.20833	14.3444
39985.25000	13.7925
39985.29167	13.5920
39985.33333	13.5143
39985.37500	13.6876
39985.41667	13.5935
39985.45833	13.6609
39985.50000	13.4884
39985.54167	13.3264
39985.58333	13.2070
39985.62500	13.1485
39985.66667	13.0508
39985.70833	12.9926
39985.75000	12.8958
39985.79167	12.8108
39985.83333	12.7798
39985.87500	12.9605
39985.91667	12.9866
39985.95833	13.0674
39986.00000	12.8002
39986.04167	12.6395
39986.08333	12.7511
39986.12500	12.7269
39986.16667	12.6853
39986.20833	12.8444
39986.25000	12.9658
39986.29167	12.9932
39986.33333	12.9131
39986.37500	12.8802
39986.41667	12.8009
39986.45833	12.7454
39986.50000	12.7866
39986.54167	12.7626
39986.58333	12.8070
39986.62500	12.8737
39986.66667	12.8396
39986.70833	12.7021
39986.75000	12.6105
39986.79167	12.5979
39986.83333	12.5429
39986.87500	12.4565
39986.91667	12.4270
39986.95833	12.4426
39987.00000	12.4549
39987.04167	12.4799
39987.08333	12.5409
39987.12500	12.5792
39987.16667	12.5797
39987.20833	12.5571
39987.25000	12.5018
39987.29167	12.4475
39987.33333	12.4509
39987.37500	12.6769
39987.41667	12.8229
39987.45833	12.9763
39987.50000	12.5970
39987.54167	12.3611
39987.58333	12.3166
39987.62500	12.4268
39987.66667	12.5390
39987.70833	12.6282
39987.75000	12.5089
39987.79167	12.2217
39987.83333	11.9474
39987.87500	11.7975
39987.91667	11.8164
39987.95833	11.8033
39988.00000	11.7322
39988.04167	11.5755
39988.08333	11.4101
39988.12500	11.4033
39988.16667	11.3645
39988.20833	11.3474
39988.25000	11.3053
39988.29167	11.2223
39988.33333	11.1687
39988.37500	11.3528
39988.41667	11.5957
39988.45833	11.7231
39988.50000	11.4382
39988.54167	11.5559
39988.58333	12.0133
39988.62500	12.0461
39988.66667	12.2338
39988.70833	12.2151
39988.75000	12.1315
39988.79167	12.0933
39988.83333	12.0402
39988.87500	11.9190
39988.91667	11.7641
39988.95833	11.5893
39989.00000	11.4014
39989.04167	11.1686
39989.08333	10.9712
39989.12500	10.8390
39989.16667	10.7628
39989.20833	10.6919
39989.25000	10.6994
39989.29167	10.7878
39989.33333	10.8133
39989.37500	11.1968
39989.41667	11.6255
39989.45833	11.8372
39989.50000	11.6649
39989.54167	11.7707
39989.58333	12.0259
39989.62500	12.2672
39989.66667	12.5130
39989.70833	12.6543
39989.75000	12.5941
39989.79167	12.5294
39989.83333	12.3667
39989.87500	12.2803
39989.91667	12.1283
39989.95833	12.0415
39990.00000	11.8894
39990.04167	11.5338
39990.08333	11.1349
39990.12500	10.9321
39990.16667	10.8225
39990.20833	10.7290
39990.25000	10.7420
39990.29167	10.7344
39990.33333	10.8009
39990.37500	11.2914
39990.41667	11.7470
39990.45833	12.0662
39990.50000	11.7876
39990.54167	11.5592
39990.58333	11.6802
39990.62500	11.9381
39990.66667	11.9676
39990.70833	12.1285
39990.75000	12.2482
39990.79167	12.3863
39990.83333	12.4829
39990.87500	12.6091
39990.91667	12.4970
39990.95833	12.0121
39991.00000	11.6056
39991.04167	11.3978
39991.08333	11.0707
39991.12500	10.7895
39991.16667	10.5783
39991.20833	10.5901
39991.25000	10.6063
39991.29167	10.5246
39991.33333	10.3982
39991.37500	10.4326
39991.41667	10.8513
39991.45833	11.2423
39991.50000	11.5903
39991.54167	11.6877
39991.58333	11.6856
39991.62500	11.8278
39991.66667	11.8312
39991.70833	11.8456
39991.75000	12.1881
39991.79167	12.4541
39991.83333	12.7416
39991.87500	13.0272
39991.91667	13.2176
39991.95833	13.2209
39992.00000	13.0221
39992.04167	12.6823
39992.08333	12.1394
39992.12500	11.8544
39992.16667	11.6555
39992.20833	11.4551
39992.25000	11.1723
39992.29167	10.9535
39992.33333	10.6678
39992.37500	10.5038
39992.41667	10.5927
39992.45833	10.6897
39992.50000	10.9194
39992.54167	11.1588
39992.58333	11.3954
39992.62500	11.4530
39992.66667	11.6780
39992.70833	11.9839
39992.75000	12.1840
39992.79167	12.2573
39992.83333	12.5962
39992.87500	12.9703
39992.91667	13.0882
39992.95833	13.2580
39993.00000	13.4401
39993.04167	13.5020
39993.08333	13.3303
39993.12500	13.1647
39993.16667	13.1433
39993.20833	13.0948
39993.25000	13.0116
39993.29167	12.9768
39993.33333	12.9457
39993.37500	12.9511
39993.41667	12.9893
39993.45833	13.0728
39993.50000	13.0186
39993.54167	13.1660
39993.58333	13.1475
39993.62500	13.1687
39993.66667	13.3092
39993.70833	13.4120
39993.75000	13.5671
39993.79167	13.6538
39993.83333	13.6345
39993.87500	13.6583
39993.91667	13.7504
39993.95833	13.6280
39994.00000	13.4682
39994.04167	13.2128
39994.08333	12.8515
39994.12500	12.6270
39994.16667	12.3543
39994.20833	11.9743
39994.25000	11.8199
39994.29167	11.8544
39994.33333	12.0334
39994.37500	12.8717
39994.41667	13.6701
39994.45833	14.0608
39994.50000	14.3484
39994.54167	14.3159
39994.58333	14.6154
39994.62500	15.1728
39994.66667	15.7965
39994.70833	16.0094
39994.75000	16.0549
39994.79167	16.1021
39994.83333	16.0387
39994.87500	15.8958
39994.91667	15.7619
39994.95833	15.4646
39995.00000	14.3308
39995.04167	13.1891
39995.08333	12.5133
39995.12500	12.0496
39995.16667	11.9090
39995.20833	11.9752
39995.25000	11.9705
39995.29167	11.8676
39995.33333	12.0609
39995.37500	12.9043
39995.41667	13.7948
39995.45833	14.4229
39995.50000	14.5383
39995.54167	14.3955
39995.58333	14.3122
39995.62500	14.6010
39995.66667	15.0594
39995.70833	15.5121
39995.75000	15.7346
39995.79167	15.6569
39995.83333	15.4969
39995.87500	15.5404
39995.91667	15.7115
39995.95833	15.8636
39996.00000	15.3438
39996.04167	14.3423
39996.08333	13.5438
39996.12500	13.1350
39996.16667	13.0721
39996.20833	13.0083
39996.25000	12.5438
39996.29167	12.1729
39996.33333	12.7179
39996.37500	13.7665
39996.41667	14.5367
39996.45833	14.8626
39996.50000	14.6783
39996.54167	14.4902
39996.58333	14.9532
39996.62500	15.2373
39996.66667	15.2708
39996.70833	15.3584
39996.75000	15.4600
39996.79167	15.4362
39996.83333	15.3722
39996.87500	15.3563
39996.91667	15.2812
39996.95833	15.2131
39997.00000	15.1873
39997.04167	15.1895
39997.08333	15.1707
39997.12500	15.2269
39997.16667	15.4309
39997.20833	14.1856
39997.25000	13.8466
39997.29167	13.7478
39997.33333	14.2185
39997.37500	14.7283
39997.41667	15.2155
39997.45833	15.6629
39997.50000	15.7954
39997.54167	15.7322
39997.58333	15.5849
39997.62500	15.5557
39997.66667	15.5750
39997.70833	15.5991
39997.75000	15.7159
39997.79167	15.7668
39997.83333	15.7354
39997.87500	15.7936
39997.91667	15.8916
39997.95833	15.9327
39998.00000	15.8995
39998.04167	15.8345
39998.08333	15.0526
39998.12500	14.3826
39998.16667	14.0442
39998.20833	13.9075
39998.25000	14.0093
39998.29167	14.0443
39998.33333	14.2859
39998.37500	14.8178
39998.41667	15.2468
39998.45833	15.7746
39998.50000	16.3662
39998.54167	16.2691
39998.58333	16.2620
39998.62500	16.3714
39998.66667	16.4401
39998.70833	16.5660
39998.75000	16.6396
39998.79167	16.6703
39998.83333	16.6332
39998.87500	16.5376
39998.91667	16.3448
39998.95833	16.1399
39999.00000	15.9467
39999.04167	15.6194
39999.08333	15.5031
39999.12500	15.4317
39999.16667	15.4847
39999.20833	15.4776
39999.25000	15.3281
39999.29167	15.1911
39999.33333	15.1809
39999.37500	15.2332
39999.41667	15.2591
39999.45833	15.4970
39999.50000	15.8263
39999.54167	16.1998
39999.58333	16.5321
39999.62500	16.9361
39999.66667	17.3676
39999.70833	17.5735
39999.75000	17.4638
39999.79167	17.1942
39999.83333	16.3701
39999.87500	15.7017
39999.91667	15.3220
39999.95833	15.3221
40000.00000	15.1277
40000.04167	14.9786
40000.08333	14.8418
40000.12500	14.5361
40000.16667	14.4163
40000.20833	14.3091
40000.25000	14.2259
40000.29167	14.3097
40000.33333	14.5251
40000.37500	14.8856
40000.41667	15.3637
40000.45833	15.5456
40000.50000	15.6670
40000.54167	16.0699
40000.58333	16.6167
40000.62500	16.8561
40000.66667	17.0544
40000.70833	17.5536
40000.75000	17.4171
40000.79167	16.7181
40000.83333	16.1087
40000.87500	15.5095
40000.91667	15.0822
40000.95833	14.9309
40001.00000	14.9129
40001.04167	14.6920
40001.08333	14.5836
40001.12500	14.5963
40001.16667	14.7179
40001.20833	14.5562
40001.25000	14.4553
40001.29167	14.5059
40001.33333	14.7463
40001.37500	15.3779
40001.41667	15.9112
40001.45833	16.5579
40001.50000	17.0107
40001.54167	17.2134
40001.58333	17.4047
40001.62500	17.5686
40001.66667	17.7034
40001.70833	17.7004
40001.75000	17.6270
40001.79167	17.4566
