t	z_ga	ga1
37899	0.192130	0.192130
37900	0.186501	0.186501
37901	0.180873	0.180873
37902	0.175244	0.175244
37903	0.169615	0.169615
37904	0.166097	0.166097
37905	0.162579	0.162579
37906	0.159061	0.159061
37907	0.155543	0.155543
37908	0.152025	0.152025
37909	0.148507	0.148507
37910	0.144989	0.144989
37911	0.141471	0.141471
37912	0.137953	0.137953
37913	0.134435	0.134435
37914	0.130917	0.130917
37915	0.127399	0.127399
37916	0.123881	0.123881
37917	0.120363	0.120363
37918	0.116845	0.116845
37919	0.113327	0.113327
37920	0.109809	0.109809
37921	0.106291	0.106291
37922	0.102773	0.102773
37923	0.099255	0.099255
37924	0.095737	0.095737
37925	0.092219	0.092219
37926	0.088701	0.088701
37927	0.085183	0.085183
37928	0.081665	0.081665
37929	0.078147	0.078147
37930	0.074629	0.074629
37931	0.071111	0.071111
37932	0.072534	0.072534
37933	0.073957	0.073957
37934	0.075379	0.075379
37935	0.076802	0.076802
37936	0.078225	0.078225
37937	0.079648	0.079648
37938	0.081071	0.081071
37939	0.082494	0.082494
37940	0.083917	0.083917
37941	0.085339	0.085339
37942	0.086762	0.086762
37943	0.088185	0.088185
37944	0.089608	0.089608
37945	0.091031	0.091031
37946	0.092453	0.092453
37947	0.093876	0.093876
37948	0.095299	0.095299
37949	0.096722	0.096722
37950	0.098145	0.098145
37951	0.099568	0.099568
37952	0.100990	0.100990
37953	0.102413	0.102413
37954	0.103836	0.103836
37955	0.105259	0.105259
37956	0.106682	0.106682
37957	0.108105	0.108105
37958	0.109527	0.109527
37959	0.110950	0.110950
37960	0.112373	0.112373
37961	0.113796	0.113796
37962	0.115219	0.115219
37963	0.116642	0.116642
37964	0.118065	0.118065
37965	0.119487	0.119487
37966	0.120910	0.120910
37967	0.122333	0.122333
37968	0.128892	0.128892
37969	0.135451	0.135451
37970	0.142010	0.142010
37971	0.148569	0.148569
37972	0.155128	0.155128
37973	0.161687	0.161687
37974	0.168246	0.168246
37975	0.174805	0.174805
37976	0.181364	0.181364
37977	0.187923	0.187923
37978	0.194481	0.194481
37979	0.201040	0.201040
37980	0.207599	0.207599
37981	0.214158	0.214158
37982	0.220717	0.220717
37983	0.227276	0.227276
37984	0.233835	0.233835
37985	0.240394	0.240394
37986	0.246953	0.246953
37987	0.253512	0.253512
37988	0.260071	0.260071
37989	0.266630	0.266630
37990	0.273189	0.273189
37991	0.279748	0.279748
37992	0.286307	0.286307
37993	0.292866	0.292866
37994	0.299425	0.299425
37995	0.305984	0.305984
37996	0.312543	0.312543
37997	0.319102	0.319102
37998	0.325660	0.325660
37999	0.332219	0.332219
38000	0.338778	0.338778
38001	0.345337	0.345337
38002	0.351896	0.351896
38003	0.358455	0.358455
38004	0.365014	0.365014
38005	0.371573	0.371573
38006	0.378132	0.378132
38007	0.384691	0.384691
38008	0.391250	0.391250
38009	0.384390	0.384390
38010	0.377530	0.377530
38011	0.370670	0.370670
38012	0.363810	0.363810
38013	0.356949	0.356949
38014	0.350089	0.350089
38015	0.343229	0.343229
38016	0.336369	0.336369
38017	0.329509	0.329509
38018	0.322649	0.322649
38019	0.315789	0.315789
38020	0.308929	0.308929
38021	0.302069	0.302069
38022	0.295208	0.295208
38023	0.288348	0.288348
38024	0.281488	0.281488
38025	0.274628	0.274628
38026	0.267768	0.267768
38027	0.260908	0.260908
38028	0.254048	0.254048
38029	0.247188	0.247188
38030	0.240328	0.240328
38031	0.233468	0.233468
38032	0.226607	0.226607
38033	0.219747	0.219747
38034	0.212887	0.212887
38035	0.206027	0.206027
38036	0.199167	0.199167
38037	0.199167	0.199167
38038	0.199167	0.199167
38039	0.199167	0.199167
38040	0.199167	0.199167
38041	0.199167	0.199167
38042	0.199167	0.199167
38043	0.199167	0.199167
38044	0.199167	0.199167
38045	0.199167	0.199167
38046	0.199167	0.199167
38047	0.199167	0.199167
38048	0.199167	0.199167
38049	0.199167	0.199167
38050	0.199167	0.199167
38051	0.199167	0.199167
38052	0.199167	0.199167
38053	0.199167	0.199167
38054	0.199167	0.199167
38055	0.199167	0.199167
38056	0.199167	0.199167
38057	0.199167	0.199167
38058	0.199167	0.199167
38059	0.199167	0.199167
38060	0.199167	0.199167
38061	0.199167	0.199167
38062	0.199167	0.199167
38063	0.199167	0.199167
38064	0.199167	0.199167
38065	0.199167	0.199167
38066	0.206281	0.206281
38067	0.213395	0.213395
38068	0.220510	0.220510
38069	0.227624	0.227624
38070	0.234738	0.234738
38071	0.241852	0.241852
38072	0.248966	0.248966
38073	0.256080	0.256080
38074	0.263195	0.263195
38075	0.270309	0.270309
38076	0.277423	0.277423
38077	0.284537	0.284537
38078	0.291651	0.291651
38079	0.298766	0.298766
38080	0.305880	0.305880
38081	0.312994	0.312994
38082	0.320108	0.320108
38083	0.327222	0.327222
38084	0.334337	0.334337
38085	0.341451	0.341451
38086	0.348565	0.348565
38087	0.355679	0.355679
38088	0.362793	0.362793
38089	0.369907	0.369907
38090	0.377022	0.377022
38091	0.384136	0.384136
38092	0.391250	0.391250
38093	0.384918	0.384918
38094	0.378585	0.378585
38095	0.372253	0.372253
38096	0.365920	0.365920
38097	0.359588	0.359588
38098	0.353255	0.353255
38099	0.346923	0.346923
38100	0.340591	0.340591
38101	0.334258	0.334258
38102	0.327926	0.327926
38103	0.321593	0.321593
38104	0.315261	0.315261
38105	0.308928	0.308928
38106	0.302596	0.302596
38107	0.296264	0.296264
38108	0.289931	0.289931
38109	0.283599	0.283599
38110	0.277266	0.277266
38111	0.270934	0.270934
38112	0.264601	0.264601
38113	0.258269	0.258269
38114	0.251937	0.251937
38115	0.245604	0.245604
38116	0.239272	0.239272
38117	0.232939	0.232939
38118	0.226607	0.226607
38119	0.220274	0.220274
38120	0.213942	0.213942
38121	0.207610	0.207610
38122	0.201277	0.201277
38123	0.194945	0.194945
38124	0.188612	0.188612
38125	0.182280	0.182280
38126	0.175947	0.175947
38127	0.169615	0.169615
38128	0.169615	0.169615
38129	0.169615	0.169615
38130	0.169615	0.169615
38131	0.169615	0.169615
38132	0.169615	0.169615
38133	0.169615	0.169615
38134	0.169615	0.169615
38135	0.169615	0.169615
38136	0.169615	0.169615
38137	0.169615	0.169615
38138	0.169615	0.169615
38139	0.169615	0.169615
38140	0.169615	0.169615
38141	0.169615	0.169615
38142	0.169615	0.169615
38143	0.169615	0.169615
38144	0.169615	0.169615
38145	0.169615	0.169615
38146	0.169615	0.169615
38147	0.169615	0.169615
38148	0.169615	0.169615
38149	0.170670	0.170670
38150	0.171726	0.171726
38151	0.172781	0.172781
38152	0.173837	0.173837
38153	0.174892	0.174892
38154	0.175948	0.175948
38155	0.177003	0.177003
38156	0.178058	0.178058
38157	0.179114	0.179114
38158	0.180169	0.180169
38159	0.181225	0.181225
38160	0.182280	0.182280
38161	0.183336	0.183336
38162	0.184391	0.184391
38163	0.185446	0.185446
38164	0.186502	0.186502
38165	0.187557	0.187557
38166	0.188613	0.188613
38167	0.189668	0.189668
38168	0.190724	0.190724
38169	0.191779	0.191779
38170	0.192834	0.192834
38171	0.193890	0.193890
38172	0.194945	0.194945
38173	0.196001	0.196001
38174	0.197056	0.197056
38175	0.198112	0.198112
38176	0.199167	0.199167
38177	0.201911	0.201911
38178	0.204655	0.204655
38179	0.207399	0.207399
38180	0.210143	0.210143
38181	0.212887	0.212887
38182	0.215631	0.215631
38183	0.218375	0.218375
38184	0.221119	0.221119
38185	0.223863	0.223863
38186	0.226607	0.226607
38187	0.229351	0.229351
38188	0.232095	0.232095
38189	0.234839	0.234839
38190	0.237584	0.237584
38191	0.240328	0.240328
38192	0.243072	0.243072
38193	0.245816	0.245816
38194	0.248560	0.248560
38195	0.251304	0.251304
38196	0.254048	0.254048
38197	0.256792	0.256792
38198	0.259536	0.259536
38199	0.262280	0.262280
38200	0.265024	0.265024
38201	0.267768	0.267768
38202	0.270512	0.270512
38203	0.273256	0.273256
38204	0.276000	0.276000
38205	0.273805	0.273805
38206	0.271610	0.271610
38207	0.269414	0.269414
38208	0.267219	0.267219
38209	0.265024	0.265024
38210	0.262829	0.262829
38211	0.260633	0.260633
38212	0.258438	0.258438
38213	0.256243	0.256243
38214	0.254048	0.254048
38215	0.251852	0.251852
38216	0.249657	0.249657
38217	0.247462	0.247462
38218	0.245267	0.245267
38219	0.243072	0.243072
38220	0.240876	0.240876
38221	0.238681	0.238681
38222	0.236486	0.236486
38223	0.234291	0.234291
38224	0.232095	0.232095
38225	0.229900	0.229900
38226	0.227705	0.227705
38227	0.225510	0.225510
38228	0.223315	0.223315
38229	0.221119	0.221119
38230	0.218924	0.218924
38231	0.216729	0.216729
38232	0.214534	0.214534
38233	0.212338	0.212338
38234	0.210143	0.210143
38235	0.207948	0.207948
38236	0.205753	0.205753
38237	0.203557	0.203557
38238	0.201362	0.201362
38239	0.199167	0.199167
38240	0.200225	0.200225
38241	0.201284	0.201284
38242	0.202342	0.202342
38243	0.203400	0.203400
38244	0.204459	0.204459
38245	0.205517	0.205517
38246	0.206575	0.206575
38247	0.207633	0.207633
38248	0.208692	0.208692
38249	0.209750	0.209750
38250	0.210808	0.210808
38251	0.211867	0.211867
38252	0.212925	0.212925
38253	0.213983	0.213983
38254	0.215042	0.215042
38255	0.216100	0.216100
38256	0.217158	0.217158
38257	0.218216	0.218216
38258	0.219275	0.219275
38259	0.220333	0.220333
38260	0.221391	0.221391
38261	0.222450	0.222450
38262	0.223508	0.223508
38263	0.224566	0.224566
38264	0.225625	0.225625
38265	0.226683	0.226683
38266	0.227741	0.227741
38267	0.228799	0.228799
38268	0.229858	0.229858
38269	0.230916	0.230916
38270	0.231974	0.231974
38271	0.233033	0.233033
38272	0.234091	0.234091
38273	0.231098	0.231098
38274	0.228104	0.228104
38275	0.225110	0.225110
38276	0.222117	0.222117
38277	0.219124	0.219124
38278	0.216130	0.216130
38279	0.213136	0.213136
38280	0.210143	0.210143
38281	0.207149	0.207149
38282	0.204156	0.204156
38283	0.201162	0.201162
38284	0.198169	0.198169
38285	0.195176	0.195176
38286	0.192182	0.192182
38287	0.189188	0.189188
38288	0.186195	0.186195
38289	0.183201	0.183201
38290	0.180208	0.180208
38291	0.177215	0.177215
38292	0.174221	0.174221
38293	0.171228	0.171228
38294	0.168234	0.168234
38295	0.165240	0.165240
38296	0.162247	0.162247
38297	0.159253	0.159253
38298	0.156260	0.156260
38299	0.153267	0.153267
38300	0.150273	0.150273
38301	0.147279	0.147279
38302	0.144286	0.144286
38303	0.143502	0.143502
38304	0.142718	0.142718
38305	0.141934	0.141934
38306	0.141150	0.141150
38307	0.140366	0.140366
38308	0.139582	0.139582
38309	0.138798	0.138798
38310	0.138014	0.138014
38311	0.137230	0.137230
38312	0.136446	0.136446
38313	0.135662	0.135662
38314	0.134878	0.134878
38315	0.134094	0.134094
38316	0.133310	0.133310
38317	0.132525	0.132525
38318	0.131741	0.131741
38319	0.130957	0.130957
38320	0.130173	0.130173
38321	0.129389	0.129389
38322	0.128605	0.128605
38323	0.127821	0.127821
38324	0.127037	0.127037
38325	0.126253	0.126253
38326	0.125469	0.125469
38327	0.124685	0.124685
38328	0.123901	0.123901
38329	0.123117	0.123117
38330	0.122333	0.122333
38331	0.122856	0.122856
38332	0.123378	0.123378
38333	0.123901	0.123901
38334	0.124424	0.124424
38335	0.124946	0.124946
38336	0.125469	0.125469
38337	0.125992	0.125992
38338	0.126515	0.126515
38339	0.127037	0.127037
38340	0.127560	0.127560
38341	0.128083	0.128083
38342	0.128605	0.128605
38343	0.129128	0.129128
38344	0.129651	0.129651
38345	0.130173	0.130173
38346	0.130696	0.130696
38347	0.131219	0.131219
38348	0.131741	0.131741
38349	0.132264	0.132264
38350	0.132787	0.132787
38351	0.133310	0.133310
38352	0.133832	0.133832
38353	0.134355	0.134355
38354	0.134878	0.134878
38355	0.135400	0.135400
38356	0.135923	0.135923
38357	0.136446	0.136446
38358	0.136968	0.136968
38359	0.137491	0.137491
38360	0.138014	0.138014
38361	0.138536	0.138536
38362	0.139059	0.139059
38363	0.139582	0.139582
38364	0.140104	0.140104
38365	0.140627	0.140627
38366	0.141150	0.141150
38367	0.141673	0.141673
38368	0.142195	0.142195
38369	0.142718	0.142718
38370	0.143241	0.143241
38371	0.143763	0.143763
38372	0.144286	0.144286
38373	0.143039	0.143039
38374	0.141791	0.141791
38375	0.140544	0.140544
38376	0.139297	0.139297
38377	0.138049	0.138049
38378	0.136802	0.136802
38379	0.135555	0.135555
38380	0.134308	0.134308
38381	0.133060	0.133060
38382	0.131813	0.131813
38383	0.130566	0.130566
38384	0.129318	0.129318
38385	0.128071	0.128071
38386	0.126824	0.126824
38387	0.125576	0.125576
38388	0.124329	0.124329
38389	0.123082	0.123082
38390	0.121835	0.121835
38391	0.120587	0.120587
38392	0.119340	0.119340
38393	0.118093	0.118093
38394	0.116845	0.116845
38395	0.115598	0.115598
38396	0.114351	0.114351
38397	0.113103	0.113103
38398	0.111856	0.111856
38399	0.110609	0.110609
38400	0.109362	0.109362
38401	0.108114	0.108114
38402	0.106867	0.106867
38403	0.105620	0.105620
38404	0.104372	0.104372
38405	0.103125	0.103125
38406	0.107301	0.107301
38407	0.111476	0.111476
38408	0.115652	0.115652
38409	0.119828	0.119828
38410	0.124004	0.124004
38411	0.128179	0.128179
38412	0.132355	0.132355
38413	0.136531	0.136531
38414	0.140707	0.140707
38415	0.144882	0.144882
38416	0.149058	0.149058
38417	0.153234	0.153234
38418	0.157410	0.157410
38419	0.161585	0.161585
38420	0.165761	0.165761
38421	0.169937	0.169937
38422	0.174113	0.174113
38423	0.178288	0.178288
38424	0.182464	0.182464
38425	0.186640	0.186640
38426	0.190816	0.190816
38427	0.194991	0.194991
38428	0.199167	0.199167
38429	0.200830	0.200830
38430	0.202493	0.202493
38431	0.204156	0.204156
38432	0.205819	0.205819
38433	0.207482	0.207482
38434	0.209145	0.209145
38435	0.210808	0.210808
38436	0.212471	0.212471
38437	0.214134	0.214134
38438	0.215797	0.215797
38439	0.217461	0.217461
38440	0.219124	0.219124
38441	0.220787	0.220787
38442	0.222450	0.222450
38443	0.224113	0.224113
38444	0.225776	0.225776
38445	0.227439	0.227439
38446	0.229102	0.229102
38447	0.230765	0.230765
38448	0.232428	0.232428
38449	0.234091	0.234091
38450	0.234091	0.234091
38451	0.234091	0.234091
38452	0.234091	0.234091
38453	0.234091	0.234091
38454	0.234091	0.234091
38455	0.234091	0.234091
38456	0.234091	0.234091
38457	0.234091	0.234091
38458	0.234091	0.234091
38459	0.234091	0.234091
38460	0.234091	0.234091
38461	0.234091	0.234091
38462	0.234091	0.234091
38463	0.234091	0.234091
38464	0.234091	0.234091
38465	0.234091	0.234091
38466	0.234091	0.234091
38467	0.234091	0.234091
38468	0.234091	0.234091
38469	0.234091	0.234091
38470	0.234091	0.234091
38471	0.234091	0.234091
38472	0.234091	0.234091
38473	0.234091	0.234091
38474	0.234091	0.234091
38475	0.234091	0.234091
38476	0.234091	0.234091
38477	0.234091	0.234091
38478	0.234091	0.234091
38479	0.234091	0.234091
38480	0.234091	0.234091
38481	0.234091	0.234091
38482	0.234091	0.234091
38483	0.234091	0.234091
38484	0.234091	0.234091
38485	0.232249	0.232249
38486	0.230407	0.230407
38487	0.228564	0.228564
38488	0.226722	0.226722
38489	0.224880	0.224880
38490	0.223038	0.223038
38491	0.221196	0.221196
38492	0.219354	0.219354
38493	0.217511	0.217511
38494	0.215669	0.215669
38495	0.213827	0.213827
38496	0.211985	0.211985
38497	0.210143	0.210143
38498	0.208301	0.208301
38499	0.206458	0.206458
38500	0.204616	0.204616
38501	0.202774	0.202774
38502	0.200932	0.200932
38503	0.199090	0.199090
38504	0.197248	0.197248
38505	0.195405	0.195405
38506	0.193563	0.193563
38507	0.191721	0.191721
38508	0.189879	0.189879
38509	0.188037	0.188037
38510	0.186195	0.186195
38511	0.184352	0.184352
38512	0.182510	0.182510
38513	0.180668	0.180668
38514	0.178826	0.178826
38515	0.176984	0.176984
38516	0.175142	0.175142
38517	0.173299	0.173299
38518	0.171457	0.171457
38519	0.169615	0.169615
38520	0.175947	0.175947
38521	0.182280	0.182280
38522	0.188612	0.188612
38523	0.194945	0.194945
38524	0.201277	0.201277
38525	0.207610	0.207610
38526	0.213942	0.213942
38527	0.220274	0.220274
38528	0.226607	0.226607
38529	0.232939	0.232939
38530	0.239272	0.239272
38531	0.245604	0.245604
38532	0.251937	0.251937
38533	0.258269	0.258269
38534	0.264601	0.264601
38535	0.270934	0.270934
38536	0.277266	0.277266
38537	0.283599	0.283599
38538	0.289931	0.289931
38539	0.296264	0.296264
38540	0.302596	0.302596
38541	0.308928	0.308928
38542	0.315261	0.315261
38543	0.321593	0.321593
38544	0.327926	0.327926
38545	0.334258	0.334258
38546	0.340591	0.340591
38547	0.346923	0.346923
38548	0.353255	0.353255
38549	0.359588	0.359588
38550	0.365920	0.365920
38551	0.372253	0.372253
38552	0.378585	0.378585
38553	0.384918	0.384918
38554	0.391250	0.391250
38555	0.387134	0.387134
38556	0.383018	0.383018
38557	0.378902	0.378902
38558	0.374786	0.374786
38559	0.370670	0.370670
38560	0.366554	0.366554
38561	0.362438	0.362438
38562	0.358321	0.358321
38563	0.354205	0.354205
38564	0.350089	0.350089
38565	0.345973	0.345973
38566	0.341857	0.341857
38567	0.337741	0.337741
38568	0.333625	0.333625
38569	0.329509	0.329509
38570	0.325393	0.325393
38571	0.321277	0.321277
38572	0.317161	0.317161
38573	0.313045	0.313045
38574	0.308929	0.308929
38575	0.304813	0.304813
38576	0.300696	0.300696
38577	0.296580	0.296580
38578	0.292464	0.292464
38579	0.288348	0.288348
38580	0.284232	0.284232
38581	0.280116	0.280116
38582	0.276000	0.276000
38583	0.268683	0.268683
38584	0.261365	0.261365
38585	0.254048	0.254048
38586	0.246730	0.246730
38587	0.239413	0.239413
38588	0.232095	0.232095
38589	0.224778	0.224778
38590	0.217460	0.217460
38591	0.210143	0.210143
38592	0.202825	0.202825
38593	0.195508	0.195508
38594	0.188190	0.188190
38595	0.180873	0.180873
38596	0.173556	0.173556
38597	0.166238	0.166238
38598	0.158921	0.158921
38599	0.151603	0.151603
38600	0.144286	0.144286
38601	0.136968	0.136968
38602	0.129651	0.129651
38603	0.122333	0.122333
38604	0.115016	0.115016
38605	0.107698	0.107698
38606	0.100381	0.100381
38607	0.093063	0.093063
38608	0.085746	0.085746
38609	0.078428	0.078428
38610	0.071111	0.071111
38611	0.072940	0.072940
38612	0.074770	0.074770
38613	0.076599	0.076599
38614	0.078428	0.078428
38615	0.080258	0.080258
38616	0.082087	0.082087
38617	0.083917	0.083917
38618	0.085746	0.085746
38619	0.087575	0.087575
38620	0.089405	0.089405
38621	0.091234	0.091234
38622	0.093063	0.093063
38623	0.094893	0.094893
38624	0.096722	0.096722
38625	0.098551	0.098551
38626	0.100381	0.100381
38627	0.102210	0.102210
38628	0.104039	0.104039
38629	0.105869	0.105869
38630	0.107698	0.107698
38631	0.109527	0.109527
38632	0.111357	0.111357
38633	0.113186	0.113186
38634	0.115016	0.115016
38635	0.116845	0.116845
38636	0.118674	0.118674
38637	0.120504	0.120504
38638	0.122333	0.122333
38639	0.121647	0.121647
38640	0.120961	0.120961
38641	0.120275	0.120275
38642	0.119589	0.119589
38643	0.118903	0.118903
38644	0.118217	0.118217
38645	0.117531	0.117531
38646	0.116845	0.116845
38647	0.116159	0.116159
38648	0.115473	0.115473
38649	0.114787	0.114787
38650	0.114101	0.114101
38651	0.113415	0.113415
38652	0.112729	0.112729
38653	0.112043	0.112043
38654	0.111357	0.111357
38655	0.110671	0.110671
38656	0.109985	0.109985
38657	0.109299	0.109299
38658	0.108613	0.108613
38659	0.107927	0.107927
38660	0.107241	0.107241
38661	0.106555	0.106555
38662	0.105869	0.105869
38663	0.105183	0.105183
38664	0.104497	0.104497
38665	0.103811	0.103811
38666	0.103125	0.103125
38667	0.111128	0.111128
38668	0.119132	0.119132
38669	0.127135	0.127135
38670	0.135139	0.135139
38671	0.143142	0.143142
38672	0.151146	0.151146
38673	0.159149	0.159149
38674	0.167153	0.167153
38675	0.175156	0.175156
38676	0.183160	0.183160
38677	0.191163	0.191163
38678	0.199167	0.199167
38679	0.207170	0.207170
38680	0.215174	0.215174
38681	0.223177	0.223177
38682	0.231180	0.231180
38683	0.239184	0.239184
38684	0.247187	0.247187
38685	0.255191	0.255191
38686	0.263194	0.263194
38687	0.271198	0.271198
38688	0.279201	0.279201
38689	0.287205	0.287205
38690	0.295208	0.295208
38691	0.303212	0.303212
38692	0.311215	0.311215
38693	0.319219	0.319219
38694	0.327222	0.327222
38695	0.324561	0.324561
38696	0.321900	0.321900
38697	0.319239	0.319239
38698	0.316578	0.316578
38699	0.313918	0.313918
38700	0.311257	0.311257
38701	0.308596	0.308596
38702	0.305935	0.305935
38703	0.303274	0.303274
38704	0.300613	0.300613
38705	0.297952	0.297952
38706	0.295291	0.295291
38707	0.292630	0.292630
38708	0.289970	0.289970
38709	0.287309	0.287309
38710	0.284648	0.284648
38711	0.281987	0.281987
38712	0.279326	0.279326
38713	0.276665	0.276665
38714	0.274004	0.274004
38715	0.271343	0.271343
38716	0.268683	0.268683
38717	0.266022	0.266022
38718	0.263361	0.263361
38719	0.260700	0.260700
38720	0.258039	0.258039
38721	0.255378	0.255378
38722	0.252717	0.252717
38723	0.250056	0.250056
38724	0.247395	0.247395
38725	0.244735	0.244735
38726	0.242074	0.242074
38727	0.239413	0.239413
38728	0.236752	0.236752
38729	0.234091	0.234091
38730	0.231953	0.231953
38731	0.229815	0.229815
38732	0.227676	0.227676
38733	0.225538	0.225538
38734	0.223400	0.223400
38735	0.221262	0.221262
38736	0.219124	0.219124
38737	0.216985	0.216985
38738	0.214847	0.214847
38739	0.212709	0.212709
38740	0.210571	0.210571
38741	0.208432	0.208432
38742	0.206294	0.206294
38743	0.204156	0.204156
38744	0.202018	0.202018
38745	0.199880	0.199880
38746	0.197741	0.197741
38747	0.195603	0.195603
38748	0.193465	0.193465
38749	0.191327	0.191327
38750	0.189188	0.189188
38751	0.187050	0.187050
38752	0.184912	0.184912
38753	0.182774	0.182774
38754	0.180636	0.180636
38755	0.178497	0.178497
38756	0.176359	0.176359
38757	0.174221	0.174221
38758	0.172083	0.172083
38759	0.169945	0.169945
38760	0.167806	0.167806
38761	0.165668	0.165668
38762	0.163530	0.163530
38763	0.161392	0.161392
38764	0.159253	0.159253
38765	0.157115	0.157115
38766	0.154977	0.154977
38767	0.152839	0.152839
38768	0.150701	0.150701
38769	0.148562	0.148562
38770	0.146424	0.146424
38771	0.144286	0.144286
38772	0.145492	0.145492
38773	0.146698	0.146698
38774	0.147904	0.147904
38775	0.149111	0.149111
38776	0.150317	0.150317
38777	0.151523	0.151523
38778	0.152729	0.152729
38779	0.153935	0.153935
38780	0.155141	0.155141
38781	0.156347	0.156347
38782	0.157554	0.157554
38783	0.158760	0.158760
38784	0.159966	0.159966
38785	0.161172	0.161172
38786	0.162378	0.162378
38787	0.163584	0.163584
38788	0.164790	0.164790
38789	0.165997	0.165997
38790	0.167203	0.167203
38791	0.168409	0.168409
38792	0.169615	0.169615
38793	0.173414	0.173414
38794	0.177214	0.177214
38795	0.181013	0.181013
38796	0.184813	0.184813
38797	0.188612	0.188612
38798	0.192412	0.192412
38799	0.196211	0.196211
38800	0.200011	0.200011
38801	0.203810	0.203810
38802	0.207610	0.207610
38803	0.211409	0.211409
38804	0.215209	0.215209
38805	0.219008	0.219008
38806	0.222807	0.222807
38807	0.226607	0.226607
38808	0.230406	0.230406
38809	0.234206	0.234206
38810	0.238005	0.238005
38811	0.241805	0.241805
38812	0.245604	0.245604
38813	0.249404	0.249404
38814	0.253203	0.253203
38815	0.257003	0.257003
38816	0.260802	0.260802
38817	0.264602	0.264602
38818	0.268401	0.268401
38819	0.272201	0.272201
38820	0.276000	0.276000
38821	0.273805	0.273805
38822	0.271610	0.271610
38823	0.269414	0.269414
38824	0.267219	0.267219
38825	0.265024	0.265024
38826	0.262829	0.262829
38827	0.260633	0.260633
38828	0.258438	0.258438
38829	0.256243	0.256243
38830	0.254048	0.254048
38831	0.251852	0.251852
38832	0.249657	0.249657
38833	0.247462	0.247462
38834	0.245267	0.245267
38835	0.243072	0.243072
38836	0.240876	0.240876
38837	0.238681	0.238681
38838	0.236486	0.236486
38839	0.234291	0.234291
38840	0.232095	0.232095
38841	0.229900	0.229900
38842	0.227705	0.227705
38843	0.225510	0.225510
38844	0.223315	0.223315
38845	0.221119	0.221119
38846	0.218924	0.218924
38847	0.216729	0.216729
38848	0.214534	0.214534
38849	0.212338	0.212338
38850	0.210143	0.210143
38851	0.207948	0.207948
38852	0.205753	0.205753
38853	0.203557	0.203557
38854	0.201362	0.201362
38855	0.199167	0.199167
38856	0.200414	0.200414
38857	0.201662	0.201662
38858	0.202909	0.202909
38859	0.204156	0.204156
38860	0.205403	0.205403
38861	0.206651	0.206651
38862	0.207898	0.207898
38863	0.209145	0.209145
38864	0.210393	0.210393
38865	0.211640	0.211640
38866	0.212887	0.212887
38867	0.214134	0.214134
38868	0.215382	0.215382
38869	0.216629	0.216629
38870	0.217876	0.217876
38871	0.219124	0.219124
38872	0.220371	0.220371
38873	0.221618	0.221618
38874	0.222865	0.222865
38875	0.224113	0.224113
38876	0.225360	0.225360
38877	0.226607	0.226607
38878	0.227855	0.227855
38879	0.229102	0.229102
38880	0.230349	0.230349
38881	0.231596	0.231596
38882	0.232844	0.232844
38883	0.234091	0.234091
38884	0.237417	0.237417
38885	0.240743	0.240743
38886	0.244069	0.244069
38887	0.247395	0.247395
38888	0.250722	0.250722
38889	0.254048	0.254048
38890	0.257374	0.257374
38891	0.260700	0.260700
38892	0.264026	0.264026
38893	0.267352	0.267352
38894	0.270678	0.270678
38895	0.274004	0.274004
38896	0.277330	0.277330
38897	0.280656	0.280656
38898	0.283983	0.283983
38899	0.287309	0.287309
38900	0.290635	0.290635
38901	0.293961	0.293961
38902	0.297287	0.297287
38903	0.300613	0.300613
38904	0.303939	0.303939
38905	0.307265	0.307265
38906	0.310591	0.310591
38907	0.313918	0.313918
38908	0.317244	0.317244
38909	0.320570	0.320570
38910	0.323896	0.323896
38911	0.327222	0.327222
38912	0.325759	0.325759
38913	0.324295	0.324295
38914	0.322832	0.322832
38915	0.321368	0.321368
38916	0.319905	0.319905
38917	0.318441	0.318441
38918	0.316978	0.316978
38919	0.315514	0.315514
38920	0.314051	0.314051
38921	0.312587	0.312587
38922	0.311124	0.311124
38923	0.309660	0.309660
38924	0.308197	0.308197
38925	0.306733	0.306733
38926	0.305270	0.305270
38927	0.303806	0.303806
38928	0.302343	0.302343
38929	0.300879	0.300879
38930	0.299416	0.299416
38931	0.297952	0.297952
38932	0.296489	0.296489
38933	0.295025	0.295025
38934	0.293562	0.293562
38935	0.292098	0.292098
38936	0.290635	0.290635
38937	0.289171	0.289171
38938	0.287708	0.287708
38939	0.286244	0.286244
38940	0.284781	0.284781
38941	0.283317	0.283317
38942	0.281854	0.281854
38943	0.280390	0.280390
38944	0.278927	0.278927
38945	0.277463	0.277463
38946	0.276000	0.276000
38947	0.276000	0.276000
38948	0.276000	0.276000
38949	0.276000	0.276000
38950	0.276000	0.276000
38951	0.276000	0.276000
38952	0.276000	0.276000
38953	0.276000	0.276000
38954	0.276000	0.276000
38955	0.276000	0.276000
38956	0.276000	0.276000
38957	0.276000	0.276000
38958	0.276000	0.276000
38959	0.276000	0.276000
38960	0.276000	0.276000
38961	0.276000	0.276000
38962	0.276000	0.276000
38963	0.276000	0.276000
38964	0.276000	0.276000
38965	0.276000	0.276000
38966	0.276000	0.276000
38967	0.276000	0.276000
38968	0.276000	0.276000
38969	0.276000	0.276000
38970	0.276000	0.276000
38971	0.276000	0.276000
38972	0.276000	0.276000
38973	0.276000	0.276000
38974	0.276000	0.276000
